ID,Movie,Year,Time,Rating,Metascore,Profit,Description
449,Sweet Smell of Success,1957,96,8,100,2250000,Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
377,Tae Guk Gi: The Brotherhood of War,2004,140,8,64,1110000,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle."
642,Taken,2008,90,7.8,51,145000000,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris."
517,Talk to Her,2002,112,7.9,86,9280000,Two men share an odd friendship while they care for two women who are both in deep comas.
212,Talvar,2015,132,8.1,72,340000,An experienced investigator confronts several conflicting theories about the perpetrators of a violent double homicide.
222,Tangerines,2013,87,8.1,73,140000,"In 1992, war rages in Abkhazia, a breakaway region of Georgia. An Estonian man Ivo has decided to stay behind and harvest his crops of tangerines. In a bloody conflict at his door, a wounded man is left behind, and Ivo takes him in."
796,Tangled,2010,100,7.7,71,200820000,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
834,Taste of Cherry,1997,95,7.7,80,310000,An Iranian man drives his car in search of someone who will quietly bury him under a cherry tree after he commits suicide.
185,Taxi Driver,1976,114,8.2,94,28260000,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action."
30,Terminator 2: Judgment Day,1991,137,8.6,75,204840000,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten-year-old son John from a more advanced and powerful cyborg."
999,The 39 Steps,1935,86,7.6,93,0,"A man in London tries to help a counter-espionage agent, but when the agent is killed and the man stands accused, he must go on the run to save himself and stop a spy ring that is trying to steal top-secret information."
311,The 400 Blows,1959,99,8.1,70,195667,"A young boy, left without attention, delves into a life of petty crime."
589,The Adventures of Robin Hood,1938,102,7.9,97,3980000,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence in 1190s England, a Saxon lord fights back as the outlaw leader of a resistance movement."
906,The African Queen,1951,105,7.7,91,540000,"In WWI East Africa, a gin-swilling Canadian riverboat captain is persuaded by a strait-laced English missionary to undertake a trip up a treacherous river and use his boat to attack a German gunship."
125,The Apartment,1960,125,8.3,94,18600000,"A Manhattan insurance clerk tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue."
486,The Artist,2011,100,7.9,89,44670000,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.
727,The Asphalt Jungle,1950,112,7.8,85,2100000,"A major heist goes off as planned, but then double crosses, bad luck and solid police work cause everything to unravel."
368,The Avengers,2012,143,8,69,623280000,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
272,The Bandit,1996,128,8.1,79,2600000,"Baran the Bandit, released from prison after 35 years, searches for vengeance and his lover."
483,The Batman,2022,176,7.9,72,772000000,"When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement."
307,The Battle of Algiers,1966,121,8.1,96,60000,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government."
621,The Best Offer,2013,131,7.8,49,90000,A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.
325,The Best Years of Our Lives,1946,170,8.1,93,23650000,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed."
573,The Big Heat,1953,89,7.9,77,6804,Tough cop Dave Bannion takes on a politically powerful crime syndicate.
268,The Big Lebowski,1998,117,8.1,71,17500000,"Ultimate L.A. slacker Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for a rug ruined by debt collectors, enlisting his bowling buddies for help while trying to find the millionaire's missing wife."
626,The Big Short,2015,130,7.8,81,70260000,"In 2006-2007 a group of investors bet against the US mortgage market. In their research, they discover how flawed and corrupt the market is."
581,The Big Sleep,1946,114,7.9,86,6540000,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love."
992,The Birds,1963,119,7.6,90,11400000,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.
936,The Blind Side,2009,129,7.6,53,255960000,"The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family."
550,The Blues Brothers,1980,133,7.9,60,57230000,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago."
86,The Boat,1981,149,8.4,86,11490000,"The claustrophobic world of a WWII German U-boat; boredom, filth and sheer terror."
830,The Boondock Saints,1999,108,7.7,44,30000,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.
519,The Bourne Identity,2002,119,7.9,68,121660000,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory."
801,The Bourne Supremacy,2004,108,7.7,73,176240000,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive."
373,The Bourne Ultimatum,2007,115,8,85,227470000,Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.
783,The Boy in the Striped Pajamas,2008,94,7.7,55,9030000,"Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences."
699,The Breakfast Club,1985,97,7.8,66,45880000,Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.
738,The Bride of Frankenstein,1935,75,7.8,95,4360000,"Mary Shelley reveals the main characters of her novel survived: Dr. Frankenstein, goaded by an even madder scientist, builds his monster a mate."
194,The Bridge on the River Kwai,1957,161,8.2,87,44910000,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it."
973,The Bridges of Madison County,1995,135,7.6,69,71520000,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.
761,The Broken Circle Breakdown,2012,111,7.7,70,180000,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial."
958,The Butterfly Effect,2004,113,7.6,30,57940000,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal."
463,The Cabinet of Dr. Caligari,1920,67,8,75,9297,"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."
904,The Caine Mutiny,1954,124,7.7,63,21750000,"When a U.S. Naval captain shows signs of mental instability that jeopardizes the ship, the first officer relieves him of command and faces court martial for mutiny."
266,The Celebration,1998,105,8.1,82,1650000,"At Helge's 60th birthday party, some unpleasant family truths are revealed."
635,The Chaser,2008,125,7.8,64,36500000,A disgraced ex-policeman who runs a small ring of prostitutes finds himself in a race against time when one of his women goes missing.
662,The Chorus,2004,97,7.8,56,3640000,The new teacher at a severely administered boys' boarding school works to positively affect the students' lives through music.
334,The Circus,1928,72,8.1,90,31718000,The Tramp finds work and the girl of his dreams at a circus.
